# Region type : patch inlet
# Faces  :      1347
# Area   :      1.67632194e-04
# Time          	sum(phi)
0.055704        	-1.26610602e-04
0.055708        	-1.26610720e-04
0.055712        	-1.26610841e-04
0.055716        	-1.26610965e-04
0.05572         	-1.26611090e-04
0.055724        	-1.26611217e-04
0.055728        	-1.26611343e-04
0.055732        	-1.26611468e-04
0.055736        	-1.26611591e-04
0.05574         	-1.26611712e-04
0.055744        	-1.26611833e-04
0.055748        	-1.26611954e-04
0.055752        	-1.26612076e-04
0.055756        	-1.26612200e-04
0.05576         	-1.26612327e-04
0.055764        	-1.26612457e-04
0.055768        	-1.26612592e-04
0.055772        	-1.26612731e-04
0.055776        	-1.26612876e-04
0.05578         	-1.26613025e-04
0.055784        	-1.26613181e-04
0.055788        	-1.26613342e-04
0.055792        	-1.26613510e-04
0.055796        	-1.26613685e-04
0.0558          	-1.26613867e-04
0.055804        	-1.26614057e-04
0.055808        	-1.26614255e-04
0.055812        	-1.26614461e-04
0.055816        	-1.26614673e-04
0.05582         	-1.26614889e-04
0.055824        	-1.26615106e-04
0.055828        	-1.26615322e-04
0.055832        	-1.26615535e-04
0.055836        	-1.26615744e-04
0.05584         	-1.26615946e-04
0.055844        	-1.26616140e-04
0.055848        	-1.26616325e-04
0.055852        	-1.26616500e-04
0.055856        	-1.26616664e-04
0.05586         	-1.26616818e-04
0.055864        	-1.26616961e-04
0.055868        	-1.26617096e-04
0.055872        	-1.26617220e-04
0.055876        	-1.26617335e-04
0.05588         	-1.26617439e-04
0.055884        	-1.26617533e-04
0.055888        	-1.26617618e-04
0.055892        	-1.26617695e-04
0.055896        	-1.26617766e-04
0.0559          	-1.26617833e-04
0.055904        	-1.26617901e-04
0.055908        	-1.26617969e-04
0.055912        	-1.26618039e-04
0.055916        	-1.26618111e-04
0.05592         	-1.26618188e-04
0.055924        	-1.26618268e-04
0.055928        	-1.26618352e-04
0.055932        	-1.26618439e-04
0.055936        	-1.26618531e-04
0.05594         	-1.26618627e-04
0.055944        	-1.26618726e-04
0.055948        	-1.26618828e-04
0.055952        	-1.26618932e-04
0.055956        	-1.26619039e-04
0.05596         	-1.26619146e-04
0.055964        	-1.26619256e-04
0.055968        	-1.26619366e-04
0.055972        	-1.26619476e-04
0.055976        	-1.26619585e-04
0.05598         	-1.26619691e-04
0.055984        	-1.26619796e-04
0.055988        	-1.26619898e-04
0.055992        	-1.26619997e-04
0.055996        	-1.26620095e-04
0.056           	-1.26620192e-04
0.056004        	-1.26620287e-04
0.056008        	-1.26620382e-04
0.056012        	-1.26620475e-04
0.056016        	-1.26620566e-04
0.05602         	-1.26620657e-04
0.056024        	-1.26620746e-04
0.056028        	-1.26620833e-04
0.056032        	-1.26620921e-04
0.056036        	-1.26621008e-04
0.05604         	-1.26621096e-04
0.056044        	-1.26621180e-04
0.056048        	-1.26621263e-04
0.056052        	-1.26621345e-04
0.056056        	-1.26621425e-04
0.05606         	-1.26621504e-04
0.056064        	-1.26621582e-04
0.056068        	-1.26621659e-04
0.056072        	-1.26621733e-04
0.056076        	-1.26621806e-04
0.05608         	-1.26621875e-04
0.056084        	-1.26621942e-04
0.056088        	-1.26622005e-04
0.056092        	-1.26622067e-04
0.056096        	-1.26622126e-04
0.0561          	-1.26622183e-04
0.056104        	-1.26622239e-04
0.056108        	-1.26622296e-04
0.056112        	-1.26622354e-04
0.056116        	-1.26622415e-04
0.05612         	-1.26622478e-04
0.056124        	-1.26622544e-04
0.056128        	-1.26622613e-04
0.056132        	-1.26622686e-04
0.056136        	-1.26622763e-04
0.05614         	-1.26622842e-04
0.056144        	-1.26622925e-04
0.056148        	-1.26623008e-04
0.056152        	-1.26623091e-04
0.056156        	-1.26623172e-04
0.05616         	-1.26623251e-04
0.056164        	-1.26623326e-04
0.056168        	-1.26623399e-04
0.056172        	-1.26623467e-04
0.056176        	-1.26623529e-04
0.05618         	-1.26623584e-04
0.056184        	-1.26623631e-04
0.056188        	-1.26623668e-04
0.056192        	-1.26623698e-04
0.056196        	-1.26623719e-04
0.0562          	-1.26623733e-04
0.056204        	-1.26623738e-04
0.056208        	-1.26623735e-04
0.056212        	-1.26623727e-04
0.056216        	-1.26623715e-04
0.05622         	-1.26623701e-04
0.056224        	-1.26623685e-04
0.056228        	-1.26623669e-04
0.056232        	-1.26623653e-04
0.056236        	-1.26623637e-04
0.05624         	-1.26623620e-04
0.056244        	-1.26623603e-04
0.056248        	-1.26623587e-04
0.056252        	-1.26623572e-04
0.056256        	-1.26623561e-04
0.05626         	-1.26623556e-04
0.056264        	-1.26623558e-04
0.056268        	-1.26623567e-04
0.056272        	-1.26623582e-04
0.056276        	-1.26623604e-04
0.05628         	-1.26623630e-04
0.056284        	-1.26623661e-04
0.056288        	-1.26623695e-04
0.056292        	-1.26623734e-04
0.056296        	-1.26623776e-04
0.0563          	-1.26623820e-04
0.056304        	-1.26623865e-04
0.056308        	-1.26623912e-04
0.056312        	-1.26623959e-04
0.056316        	-1.26624008e-04
0.05632         	-1.26624059e-04
0.056324        	-1.26624112e-04
0.056328        	-1.26624168e-04
0.056332        	-1.26624226e-04
0.056336        	-1.26624287e-04
0.05634         	-1.26624351e-04
0.056344        	-1.26624417e-04
0.056348        	-1.26624489e-04
0.056352        	-1.26624566e-04
0.056356        	-1.26624649e-04
0.05636         	-1.26624739e-04
0.056364        	-1.26624835e-04
0.056368        	-1.26624936e-04
0.056372        	-1.26625041e-04
0.056376        	-1.26625151e-04
0.05638         	-1.26625264e-04
0.056384        	-1.26625378e-04
0.056388        	-1.26625492e-04
0.056392        	-1.26625606e-04
0.056396        	-1.26625721e-04
0.0564          	-1.26625835e-04
0.056404        	-1.26625951e-04
0.056408        	-1.26626070e-04
0.056412        	-1.26626192e-04
0.056416        	-1.26626319e-04
0.05642         	-1.26626451e-04
0.056424        	-1.26626590e-04
0.056428        	-1.26626736e-04
0.056432        	-1.26626890e-04
0.056436        	-1.26627052e-04
0.05644         	-1.26627221e-04
0.056444        	-1.26627399e-04
0.056448        	-1.26627585e-04
0.056452        	-1.26627782e-04
0.056456        	-1.26627989e-04
0.05646         	-1.26628206e-04
0.056464        	-1.26628431e-04
0.056468        	-1.26628663e-04
0.056472        	-1.26628896e-04
0.056476        	-1.26629130e-04
0.05648         	-1.26629363e-04
0.056484        	-1.26629593e-04
0.056488        	-1.26629819e-04
0.056492        	-1.26630040e-04
0.056496        	-1.26630253e-04
0.0565          	-1.26630456e-04
0.056504        	-1.26630650e-04
0.056508        	-1.26630834e-04
0.056512        	-1.26631008e-04
0.056516        	-1.26631171e-04
0.05652         	-1.26631321e-04
0.056524        	-1.26631459e-04
0.056528        	-1.26631585e-04
0.056532        	-1.26631701e-04
0.056536        	-1.26631807e-04
0.05654         	-1.26631904e-04
0.056544        	-1.26631996e-04
0.056548        	-1.26632083e-04
0.056552        	-1.26632169e-04
0.056556        	-1.26632256e-04
0.05656         	-1.26632343e-04
0.056564        	-1.26632431e-04
0.056568        	-1.26632520e-04
0.056572        	-1.26632610e-04
0.056576        	-1.26632701e-04
0.05658         	-1.26632793e-04
0.056584        	-1.26632887e-04
0.056588        	-1.26632985e-04
0.056592        	-1.26633085e-04
0.056596        	-1.26633188e-04
0.0566          	-1.26633293e-04
0.056604        	-1.26633401e-04
0.056608        	-1.26633511e-04
0.056612        	-1.26633623e-04
0.056616        	-1.26633737e-04
0.05662         	-1.26633853e-04
0.056624        	-1.26633970e-04
0.056628        	-1.26634088e-04
0.056632        	-1.26634205e-04
0.056636        	-1.26634322e-04
0.05664         	-1.26634437e-04
0.056644        	-1.26634552e-04
0.056648        	-1.26634666e-04
0.056652        	-1.26634778e-04
0.056656        	-1.26634890e-04
0.05666         	-1.26635001e-04
0.056664        	-1.26635113e-04
0.056668        	-1.26635226e-04
0.056672        	-1.26635340e-04
0.056676        	-1.26635456e-04
0.05668         	-1.26635574e-04
0.056684        	-1.26635693e-04
0.056688        	-1.26635811e-04
0.056692        	-1.26635925e-04
0.056696        	-1.26636036e-04
0.0567          	-1.26636141e-04
0.056704        	-1.26636242e-04
0.056708        	-1.26636338e-04
0.056712        	-1.26636430e-04
0.056716        	-1.26636517e-04
0.05672         	-1.26636600e-04
0.056724        	-1.26636680e-04
0.056728        	-1.26636757e-04
0.056732        	-1.26636832e-04
0.056736        	-1.26636906e-04
0.05674         	-1.26636976e-04
0.056744        	-1.26637044e-04
0.056748        	-1.26637109e-04
0.056752        	-1.26637172e-04
0.056756        	-1.26637232e-04
0.05676         	-1.26637290e-04
0.056764        	-1.26637347e-04
0.056768        	-1.26637403e-04
0.056772        	-1.26637460e-04
0.056776        	-1.26637518e-04
0.05678         	-1.26637578e-04
0.056784        	-1.26637638e-04
0.056788        	-1.26637700e-04
0.056792        	-1.26637760e-04
0.056796        	-1.26637819e-04
0.0568          	-1.26637876e-04
0.056804        	-1.26637929e-04
0.056808        	-1.26637979e-04
0.056812        	-1.26638023e-04
0.056816        	-1.26638061e-04
0.05682         	-1.26638092e-04
0.056824        	-1.26638114e-04
0.056828        	-1.26638126e-04
0.056832        	-1.26638128e-04
0.056836        	-1.26638121e-04
0.05684         	-1.26638103e-04
0.056844        	-1.26638077e-04
0.056848        	-1.26638044e-04
0.056852        	-1.26638004e-04
0.056856        	-1.26637958e-04
0.05686         	-1.26637907e-04
0.056864        	-1.26637854e-04
0.056868        	-1.26637800e-04
0.056872        	-1.26637744e-04
0.056876        	-1.26637688e-04
0.05688         	-1.26637631e-04
0.056884        	-1.26637574e-04
0.056888        	-1.26637518e-04
0.056892        	-1.26637462e-04
0.056896        	-1.26637406e-04
0.0569          	-1.26637350e-04
0.056904        	-1.26637294e-04
0.056908        	-1.26637239e-04
0.056912        	-1.26637184e-04
0.056916        	-1.26637130e-04
0.05692         	-1.26637077e-04
0.056924        	-1.26637025e-04
0.056928        	-1.26636975e-04
0.056932        	-1.26636927e-04
0.056936        	-1.26636882e-04
0.05694         	-1.26636839e-04
0.056944        	-1.26636800e-04
0.056948        	-1.26636765e-04
0.056952        	-1.26636735e-04
0.056956        	-1.26636709e-04
0.05696         	-1.26636689e-04
0.056964        	-1.26636675e-04
0.056968        	-1.26636667e-04
0.056972        	-1.26636666e-04
0.056976        	-1.26636674e-04
0.05698         	-1.26636689e-04
0.056984        	-1.26636713e-04
0.056988        	-1.26636744e-04
0.056992        	-1.26636782e-04
0.056996        	-1.26636827e-04
0.057           	-1.26636878e-04
0.057004        	-1.26636938e-04
0.057008        	-1.26637007e-04
0.057012        	-1.26637085e-04
0.057016        	-1.26637172e-04
0.05702         	-1.26637271e-04
0.057024        	-1.26637380e-04
0.057028        	-1.26637501e-04
0.057032        	-1.26637635e-04
0.057036        	-1.26637781e-04
0.05704         	-1.26637939e-04
0.057044        	-1.26638108e-04
0.057048        	-1.26638289e-04
0.057052        	-1.26638479e-04
0.057056        	-1.26638679e-04
0.05706         	-1.26638890e-04
0.057064        	-1.26639112e-04
0.057068        	-1.26639347e-04
0.057072        	-1.26639594e-04
0.057076        	-1.26639854e-04
0.05708         	-1.26640126e-04
0.057084        	-1.26640408e-04
0.057088        	-1.26640699e-04
0.057092        	-1.26640998e-04
0.057096        	-1.26641304e-04
0.0571          	-1.26641616e-04
0.057104        	-1.26641934e-04
0.057108        	-1.26642257e-04
0.057112        	-1.26642587e-04
0.057116        	-1.26642923e-04
0.05712         	-1.26643264e-04
0.057124        	-1.26643610e-04
0.057128        	-1.26643962e-04
0.057132        	-1.26644320e-04
0.057136        	-1.26644683e-04
0.05714         	-1.26645051e-04
0.057144        	-1.26645425e-04
0.057148        	-1.26645801e-04
0.057152        	-1.26646180e-04
0.057156        	-1.26646562e-04
0.05716         	-1.26646948e-04
0.057164        	-1.26647336e-04
0.057168        	-1.26647727e-04
0.057172        	-1.26648120e-04
0.057176        	-1.26648515e-04
0.05718         	-1.26648913e-04
0.057184        	-1.26649312e-04
0.057188        	-1.26649713e-04
0.057192        	-1.26650115e-04
0.057196        	-1.26650517e-04
0.0572          	-1.26650918e-04
0.057204        	-1.26651319e-04
0.057208        	-1.26651718e-04
0.057212        	-1.26652115e-04
0.057216        	-1.26652510e-04
0.05722         	-1.26652903e-04
0.057224        	-1.26653295e-04
0.057228        	-1.26653685e-04
0.057232        	-1.26654071e-04
0.057236        	-1.26654453e-04
0.05724         	-1.26654833e-04
0.057244        	-1.26655210e-04
0.057248        	-1.26655585e-04
0.057252        	-1.26655958e-04
0.057256        	-1.26656331e-04
0.05726         	-1.26656704e-04
0.057264        	-1.26657075e-04
0.057268        	-1.26657444e-04
0.057272        	-1.26657810e-04
0.057276        	-1.26658173e-04
0.05728         	-1.26658534e-04
0.057284        	-1.26658893e-04
0.057288        	-1.26659253e-04
0.057292        	-1.26659612e-04
0.057296        	-1.26659972e-04
0.0573          	-1.26660333e-04
0.057304        	-1.26660696e-04
0.057308        	-1.26661062e-04
0.057312        	-1.26661434e-04
0.057316        	-1.26661811e-04
0.05732         	-1.26662196e-04
0.057324        	-1.26662588e-04
0.057328        	-1.26662990e-04
0.057332        	-1.26663402e-04
0.057336        	-1.26663826e-04
0.05734         	-1.26664261e-04
0.057344        	-1.26664706e-04
0.057348        	-1.26665161e-04
0.057352        	-1.26665623e-04
0.057356        	-1.26666094e-04
0.05736         	-1.26666572e-04
0.057364        	-1.26667055e-04
0.057368        	-1.26667543e-04
0.057372        	-1.26668035e-04
0.057376        	-1.26668532e-04
0.05738         	-1.26669031e-04
0.057384        	-1.26669530e-04
0.057388        	-1.26670027e-04
0.057392        	-1.26670520e-04
0.057396        	-1.26671009e-04
0.0574          	-1.26671493e-04
0.057404        	-1.26671969e-04
0.057408        	-1.26672439e-04
0.057412        	-1.26672901e-04
0.057416        	-1.26673356e-04
0.05742         	-1.26673805e-04
0.057424        	-1.26674248e-04
0.057428        	-1.26674686e-04
0.057432        	-1.26675119e-04
0.057436        	-1.26675548e-04
0.05744         	-1.26675971e-04
0.057444        	-1.26676391e-04
0.057448        	-1.26676806e-04
0.057452        	-1.26677218e-04
0.057456        	-1.26677625e-04
0.05746         	-1.26678028e-04
0.057464        	-1.26678428e-04
0.057468        	-1.26678825e-04
0.057472        	-1.26679222e-04
0.057476        	-1.26679618e-04
0.05748         	-1.26680013e-04
0.057484        	-1.26680408e-04
0.057488        	-1.26680805e-04
0.057492        	-1.26681203e-04
0.057496        	-1.26681605e-04
0.0575          	-1.26682008e-04
0.057504        	-1.26682415e-04
0.057508        	-1.26682826e-04
0.057512        	-1.26683244e-04
0.057516        	-1.26683670e-04
0.05752         	-1.26684105e-04
0.057524        	-1.26684548e-04
0.057528        	-1.26685000e-04
0.057532        	-1.26685460e-04
0.057536        	-1.26685924e-04
0.05754         	-1.26686394e-04
0.057544        	-1.26686866e-04
0.057548        	-1.26687339e-04
0.057552        	-1.26687809e-04
0.057556        	-1.26688272e-04
0.05756         	-1.26688725e-04
0.057564        	-1.26689165e-04
0.057568        	-1.26689595e-04
0.057572        	-1.26690016e-04
0.057576        	-1.26690433e-04
0.05758         	-1.26690848e-04
0.057584        	-1.26691268e-04
0.057588        	-1.26691696e-04
0.057592        	-1.26692136e-04
0.057596        	-1.26692585e-04
0.0576          	-1.26693044e-04
0.057604        	-1.26693508e-04
0.057608        	-1.26693973e-04
0.057612        	-1.26694436e-04
0.057616        	-1.26694894e-04
0.05762         	-1.26695348e-04
0.057624        	-1.26695798e-04
0.057628        	-1.26696244e-04
0.057632        	-1.26696687e-04
0.057636        	-1.26697127e-04
0.05764         	-1.26697563e-04
0.057644        	-1.26697992e-04
0.057648        	-1.26698414e-04
0.057652        	-1.26698826e-04
0.057656        	-1.26699229e-04
0.05766         	-1.26699622e-04
0.057664        	-1.26700008e-04
0.057668        	-1.26700389e-04
